classes,x,y,Validation
dogs,-0.693217,0.232333,1
dogs,-0.563729,0.953449,1
dogs,-1.093346,0.782453,1
dogs,-0.784132,0.344379,1
dogs,-0.731109,0.478162,1
dogs,-0.755386,0.612727,1
dogs,-0.845437,0.266461,1
dogs,-0.985471,0.444359,1
dogs,-0.604299,0.862312,1
dogs,-0.954322,0.896981,1
dogs,-0.718078,0.350826,1
dogs,-0.928115,0.452707,1
dogs,-0.602992,0.588735,1
dogs,-0.577113,0.558707,1
dogs,-0.560071,0.840005,1
dogs,-0.822701,0.064945,1
dogs,-0.895137,0.566835,1
dogs,-1.118615,0.677389,1
dogs,-0.821384,0.547849,1
dogs,-0.957864,0.490604,1
dogs,-0.467168,0.301013,1
dogs,-0.879968,0.707775,1
dogs,-0.962681,0.6789,1
dogs,-0.67623,0.352801,1
dogs,-0.667913,0.613428,1
dogs,-0.772854,0.980719,1
dogs,-0.58352,1.13734,1
dogs,-0.343412,0.787929,1
dogs,-0.59499,0.639133,1
dogs,-0.938388,0.61303,1
dogs,-0.968279,0.818544,1
dogs,-1.006108,0.788353,1
dogs,-0.74884,0.531305,1
dogs,-0.539383,0.680945,1
dogs,-0.68573,0.550074,1
dogs,-0.594228,0.421289,1
dogs,-0.856852,0.415842,1
dogs,-1.062013,0.570178,1
dogs,-0.656797,0.561065,1
dogs,-0.701952,0.852828,1
dogs,-1.154869,0.227044,1
dogs,-0.691851,0.598383,1
dogs,-0.678559,0.715332,1
dogs,-0.544497,0.541018,1
dogs,-0.78626,0.418361,1
dogs,-0.716222,0.941661,1
dogs,-0.994903,0.25117,1
dogs,-0.629686,0.705897,1
dogs,-0.711409,0.568533,1
dogs,-0.620593,0.611628,1
dogs,-0.441376,0.868393,1
dogs,-0.709685,0.671953,1
dogs,-0.441926,0.241095,1
dogs,-0.702142,0.688437,1
dogs,-0.387588,0.60319,1
dogs,-0.705376,0.450047,1
dogs,-0.689468,0.410646,1
dogs,-0.790837,0.945434,1
dogs,-1.007088,0.759131,1
dogs,-0.599452,0.717489,1
dogs,-0.541206,0.520704,1
dogs,-0.807486,0.634146,1
dogs,-0.728442,0.458796,1
dogs,-0.490573,0.172197,1
dogs,-0.751562,0.719591,1
dogs,-0.682874,0.617194,1
dogs,-0.708519,0.664096,1
dogs,-0.906485,0.621336,1
dogs,-0.2206,0.474651,1
dogs,-0.778783,0.750583,1
dogs,-0.705268,0.830173,1
dogs,-0.693154,0.464826,1
dogs,-0.385657,0.587006,1
dogs,-0.199988,0.932734,1
dogs,-0.266639,0.740441,1
dogs,-0.281977,0.437417,1
dogs,-0.422454,0.504147,1
dogs,0.063905,0.62351,1
dogs,0.16905,0.561126,1
dogs,-0.71411,0.725646,1
dogs,-0.341459,0.797914,1
dogs,-0.403813,0.837438,1
dogs,-0.544999,0.035113,1
dogs,-0.491592,0.84542,1
dogs,-0.564959,0.806093,1
dogs,-0.647435,1.065931,1
dogs,-0.423272,0.630165,1
dogs,-0.183165,0.33505,1
dogs,-0.185413,0.437502,1
dogs,-0.516592,0.797041,1
dogs,-0.160845,0.13186,1
dogs,-0.660086,0.581952,1
dogs,-0.270019,0.83908,1
dogs,-0.348813,0.305929,1
dogs,-0.549892,0.864606,1
dogs,-0.215087,0.696568,1
dogs,0.015097,0.668659,1
dogs,-0.421288,0.46019,1
dogs,-0.294316,0.840792,1
dogs,-0.640807,0.772172,1
dogs,0.176615,0.67911,1
dogs,-0.481862,0.643965,1
dogs,-0.35567,0.343684,1
dogs,-0.760687,0.830448,1
dogs,0.304255,0.975012,1
dogs,-0.323123,0.546246,1
dogs,-0.381479,0.556512,1
dogs,-0.433784,0.42481,1
dogs,-0.523329,0.569135,1
dogs,-0.635052,0.619415,1
dogs,-0.289644,0.607814,1
dogs,-0.328055,0.436745,1
dogs,0.083851,0.427981,1
dogs,-0.309052,0.832455,1
dogs,-0.354143,0.309663,1
dogs,-0.716012,0.940846,1
dogs,-0.204964,1.020013,1
dogs,-0.179026,0.515516,1
dogs,-0.557099,0.636058,1
dogs,-0.470768,0.677871,1
dogs,-0.263018,0.789449,1
dogs,-0.422988,0.497845,1
dogs,0.154745,0.395644,1
dogs,-0.50095,0.334388,1
dogs,-0.500162,0.884383,1
dogs,-0.062932,0.576042,1
dogs,-0.296774,0.715359,1
dogs,-0.240926,0.599095,1
dogs,-0.205559,0.735041,1
dogs,-0.718424,0.643219,1
dogs,-0.194911,0.404207,1
dogs,-0.381527,0.455846,1
dogs,-0.568313,0.453601,1
dogs,-0.475089,0.368858,1
dogs,-0.008948,1.057151,1
dogs,-0.33005,0.555568,1
dogs,-0.310045,0.712859,1
dogs,-0.340503,0.310506,1
dogs,-0.387345,0.252171,1
dogs,0.005921,0.580232,1
dogs,-0.348419,0.74781,1
dogs,-0.2488,0.617888,1
dogs,-0.078689,0.522385,1
dogs,-0.426895,1.000768,1
dogs,-0.288065,0.844467,1
dogs,-0.604953,0.573742,1
dogs,-0.214843,0.143689,1
dogs,-0.034737,1.011551,1
dogs,-0.05413,0.709271,1
dogs,-0.340934,0.715134,1
dogs,-0.484506,0.594401,1
dogs,-0.150252,0.637084,1
dogs,-0.242568,0.304188,1
dogs,-0.083314,0.415227,1
dogs,0.098687,0.550671,1
dogs,-0.332626,0.820767,1
dogs,-0.391764,0.814844,1
dogs,-0.044608,0.426832,1
dogs,-0.490462,0.333783,1
dogs,-0.439117,0.326158,1
dogs,-0.038967,0.465553,1
dogs,0.105193,0.570589,1
dogs,-0.030493,0.467034,1
dogs,-0.24689,0.655458,1
dogs,-0.737353,0.343331,1
dogs,-0.555365,0.77179,1
dogs,-0.475764,0.859561,1
dogs,-0.160874,0.686125,1
dogs,-0.409885,0.540324,1
dogs,-0.303238,0.53102,1
dogs,-0.431116,0.809017,1
dogs,-0.201817,0.832646,1
dogs,0.175652,0.636625,1
dogs,-0.049704,0.450894,1
dogs,0.094003,0.901426,1
dogs,-0.070155,0.517708,1
dogs,0.205759,0.43019,1
dogs,-0.324866,0.582957,1
dogs,0.014124,0.356358,1
dogs,0.047544,0.647051,1
dogs,-0.472569,0.932249,1
dogs,0.008072,0.768297,1
dogs,-0.107462,0.717114,1
dogs,0.251284,0.770983,1
dogs,0.149727,0.517065,1
dogs,0.033863,1.2644,1
dogs,-0.17566,0.681667,1
dogs,0.416115,0.437306,1
dogs,0.196258,0.788011,1
dogs,0.040019,0.734834,1
dogs,-0.14685,0.663426,1
dogs,0.233643,1.099593,1
dogs,-0.064186,0.509137,1
dogs,0.223607,0.921537,1
dogs,-0.042525,0.421605,1
dogs,0.014396,0.711572,1
dogs,0.076308,0.62095,1
dogs,0.007545,0.586453,1
dogs,0.647723,0.564329,1
dogs,0.422086,0.572867,1
dogs,0.512959,0.590201,1
dogs,0.575188,0.647925,1
dogs,0.322241,0.59834,1
dogs,0.252025,0.547398,1
dogs,0.347827,0.752597,1
dogs,-0.171911,0.552808,1
dogs,0.091552,0.572843,1
dogs,0.570148,1.044889,1
dogs,0.362652,0.495127,1
dogs,0.223783,0.556546,1
dogs,0.119325,0.443621,1
dogs,0.283063,0.924319,1
dogs,-0.166374,0.417408,1
dogs,0.43202,0.534281,1
dogs,0.415501,0.79728,1
dogs,0.068398,1.020681,1
dogs,0.047924,0.517202,1
dogs,-0.049053,0.900251,1
dogs,0.122798,0.557992,1
dogs,-0.010007,0.491256,1
dogs,-0.067649,0.407656,1
dogs,0.328988,1.200066,1
dogs,0.443386,0.312802,1
dogs,0.180657,0.790998,1
dogs,0.055856,0.684265,1
dogs,0.528162,0.592995,1
dogs,0.270155,0.731019,1
dogs,-0.285741,0.59631,1
dogs,0.288298,0.6779,1
dogs,0.481035,0.722578,1
dogs,0.197,1.037299,1
dogs,0.061716,0.642742,1
dogs,0.295195,0.548967,1
dogs,0.047452,0.742625,1
dogs,0.442526,0.619628,1
dogs,-0.009899,0.313099,1
dogs,0.161314,0.277735,1
dogs,-0.021523,1.123047,1
dogs,0.042812,0.780597,1
dogs,0.481725,0.658767,1
dogs,0.228643,0.691071,1
dogs,0.229472,0.503342,1
dogs,0.396802,0.734442,1
dogs,0.11771,0.49782,1
dogs,0.590672,0.665769,1
dogs,0.361429,0.635862,1
dogs,0.186221,0.418708,1
dogs,0.258763,0.540086,1
dogs,0.493856,0.54404,1
dogs,0.20165,0.564344,1
dogs,0.294651,0.782679,1
dogs,0.5228,0.715764,1
dogs,0.089668,0.635557,1
dogs,0.306527,0.552875,1
dogs,0.68875,1.111083,1
dogs,0.716908,0.787458,1
dogs,0.352497,0.574712,1
dogs,0.630568,0.559005,1
dogs,0.790187,0.477557,1
dogs,0.648053,0.749169,1
dogs,-0.038383,0.417914,1
dogs,0.864996,0.694031,1
dogs,0.531456,0.395198,1
dogs,0.311975,0.909614,1
dogs,0.616012,0.846148,1
dogs,0.019307,0.825022,1
dogs,0.374018,0.774459,1
dogs,0.462436,0.61569,1
dogs,0.363762,0.737025,1
dogs,0.369847,0.667616,1
dogs,-0.360167,0.872325,1
dogs,0.657394,0.449382,1
dogs,0.35214,0.661761,1
dogs,0.118466,0.752044,1
dogs,0.514773,0.890115,1
dogs,0.56927,0.664635,1
dogs,0.738764,0.986325,1
dogs,0.290153,0.652206,1
dogs,0.385888,0.619488,1
dogs,0.114742,0.477669,1
dogs,0.501417,0.846618,1
dogs,0.377009,0.403216,1
dogs,0.192953,0.729539,1
dogs,0.453958,0.909616,1
dogs,0.329385,0.392765,1
dogs,0.512856,0.531953,1
dogs,0.369518,0.638942,1
dogs,0.358738,0.863799,1
dogs,0.341392,0.536853,1
dogs,-0.105016,0.6612,1
dogs,0.597265,0.534893,1
dogs,0.290849,0.357124,1
dogs,0.62957,0.81552,1
dogs,0.348586,0.390531,1
dogs,0.012063,0.353847,1
dogs,0.094839,0.763888,1
dogs,0.461424,0.249706,1
dogs,0.031356,0.787264,1
dogs,0.573275,0.848234,1
dogs,0.347159,0.621733,1
dogs,0.736726,0.385863,1
dogs,0.057751,0.354976,1
dogs,0.270538,0.592914,1
dogs,0.18042,1.259136,1
dogs,0.418708,0.484074,1
dogs,0.760002,0.169156,1
dogs,0.156621,0.540461,1
dogs,0.251504,0.654352,1
dogs,0.516365,0.745702,1
dogs,0.255605,0.329336,1
dogs,0.499506,0.326934,1
dogs,0.335066,0.472956,1
dogs,0.099321,0.483495,1
dogs,-0.027647,0.73544,1
dogs,0.783718,0.475329,1
dogs,0.243338,0.434307,1
dogs,0.789133,0.449863,1
dogs,0.438368,0.791407,1
dogs,0.206687,0.687398,1
dogs,0.071212,0.13941,1
dogs,0.072907,0.264324,1
dogs,0.513241,0.477799,1
dogs,0.26297,0.653405,1
dogs,0.268465,0.920076,1
dogs,0.115003,0.85226,1
dogs,0.393374,0.750931,1
dogs,0.224527,0.794396,1
dogs,0.332539,0.738101,1
dogs,0.604096,0.820168,1
dogs,0.264464,0.645647,1
dogs,0.316073,0.647779,1
dogs,0.242829,0.486659,1
dogs,0.509561,0.67744,1
dogs,0.495937,0.994272,1
dogs,0.470535,0.561902,1
dogs,0.162175,0.232278,1
dogs,0.04513,0.410209,1
dogs,0.292786,0.759139,1
dogs,0.31233,0.772433,1
dogs,0.261174,0.583161,1
dogs,0.193618,0.867343,1
dogs,0.288,0.500919,1
dogs,0.533619,0.541894,1
dogs,0.446053,0.712984,1
dogs,0.16723,0.567711,1
dogs,0.345403,0.261766,1
dogs,0.758682,0.747938,1
dogs,0.581723,0.590101,1
dogs,0.382842,0.702472,1
dogs,0.603763,0.429578,1
dogs,0.207512,0.58636,1
dogs,0.175351,0.911035,1
dogs,0.157266,0.538961,1
dogs,0.438759,0.429216,1
dogs,0.359268,0.23783,1
dogs,0.341019,0.837087,1
dogs,0.665925,0.352668,1
dogs,0.170327,0.609803,1
dogs,0.263628,0.180031,1
dogs,0.385459,0.549341,1
dogs,0.455032,0.727283,1
dogs,0.533516,0.281142,1
dogs,0.385758,0.689162,1
dogs,0.529515,0.480078,1
dogs,0.324308,0.41251,1
dogs,0.084224,0.924063,1
dogs,0.586053,0.576947,1
dogs,0.363745,0.891124,1
dogs,0.130281,0.120092,1
dogs,0.342974,0.590714,1
dogs,0.393236,0.433283,1
dogs,0.188263,0.659198,1
dogs,0.572174,0.599422,1
dogs,-0.00174,0.16423,1
dogs,0.399554,0.462225,1
dogs,0.500553,0.659683,1
dogs,0.366768,0.28489,1
dogs,0.47571,0.825767,1
dogs,0.442022,0.355544,1
dogs,0.357772,0.874333,1
dogs,0.16595,1.253667,1
dogs,0.391943,0.513831,1
dogs,-0.051098,0.766379,1
dogs,0.22116,0.425262,1
dogs,0.512766,0.63295,1
dogs,0.707077,0.618977,1
dogs,0.435495,0.76757,1
dogs,0.263273,0.849698,1
dogs,0.140599,0.440033,1
dogs,0.081492,1.014447,1
dogs,0.445034,0.653972,1
dogs,0.617805,0.537537,1
dogs,0.415985,0.650479,1
dogs,0.10489,0.633557,1
dogs,0.076171,0.56871,1
dogs,0.578108,0.400005,1
dogs,0.610706,0.860558,1
dogs,0.315638,0.61832,1
dogs,0.462064,0.728653,1
dogs,0.432278,0.591462,1
dogs,0.322767,1.068757,1
dogs,0.390398,0.665337,1
dogs,0.379726,0.440829,1
dogs,0.388676,0.332413,1
dogs,0.745081,0.896546,1
dogs,0.552404,1.029034,1
dogs,0.874714,0.473965,1
dogs,0.746909,0.585936,1
dogs,0.534016,0.571014,1
dogs,0.369535,0.333207,1
dogs,0.399269,0.494912,1
dogs,0.422366,0.653135,1
dogs,0.290944,0.652555,1
dogs,-0.01637,0.26914,1
dogs,0.114236,0.784985,1
dogs,0.39878,0.528637,1
dogs,0.166346,0.436019,1
dogs,-0.329401,1.102439,1
dogs,0.211745,0.964387,1
dogs,-0.114088,0.446158,1
dogs,0.445619,0.131846,1
dogs,0.567011,0.720041,1
dogs,0.502685,0.806865,1
dogs,0.506256,0.170224,1
dogs,0.692367,0.94122,1
dogs,0.859508,0.676052,1
dogs,0.603859,0.526665,1
dogs,0.287183,0.62885,1
dogs,1.075353,0.483716,1
dogs,0.657069,0.924611,1
dogs,0.526574,0.592097,1
dogs,0.681309,0.986688,1
dogs,0.296803,0.640989,1
dogs,0.484167,0.525937,1
dogs,0.365343,0.569143,1
dogs,0.169487,1.035178,1
dogs,0.164498,1.026491,1
dogs,0.470647,0.714616,1
dogs,0.747065,0.839655,1
dogs,0.330103,0.675181,1
dogs,0.112364,0.541845,1
dogs,0.231117,0.577429,1
dogs,0.296804,0.308527,1
dogs,0.586011,0.339814,1
dogs,0.76556,0.724103,1
dogs,0.541163,0.580167,1
dogs,0.460872,0.455116,1
dogs,0.42325,0.516145,1
dogs,0.009613,0.463145,1
dogs,0.522672,0.407353,1
dogs,0.161264,0.261436,1
dogs,0.352342,0.818813,1
dogs,0.607928,0.452722,1
dogs,0.375219,0.615499,1
dogs,0.61615,0.89288,1
dogs,0.286821,0.578237,1
dogs,0.360188,0.608417,1
dogs,0.393355,0.410093,1
dogs,0.213599,0.39053,1
dogs,1.050097,0.72679,1
dogs,0.820439,0.601278,1
dogs,0.08835,0.636542,1
dogs,0.412632,0.435382,1
dogs,0.641849,0.539098,1
dogs,1.195157,0.71661,1
dogs,0.575601,0.922312,1
dogs,0.468736,0.117252,1
dogs,0.707286,0.487466,1
dogs,0.343949,0.661884,1
dogs,0.136292,0.728525,1
dogs,0.653765,0.586735,1
dogs,0.228642,0.486862,1
dogs,0.494882,0.486757,1
dogs,0.341726,0.743349,1
dogs,0.339655,0.666188,1
dogs,0.523163,0.723303,1
dogs,0.381495,0.529534,1
dogs,0.630305,0.304243,1
dogs,0.526566,0.527872,1
dogs,0.711327,0.293191,1
dogs,0.898282,0.570724,1
dogs,0.479466,1.068246,1
dogs,0.453182,0.368807,1
dogs,0.758896,0.778604,1
dogs,0.49785,0.369762,1
dogs,0.639308,1.065252,1
dogs,0.087371,0.420438,1
dogs,0.068549,0.66154,1
dogs,0.639832,0.729718,1
dogs,-0.141979,0.9564,1
dogs,0.584652,0.724472,1
dogs,0.271452,0.585861,1
dogs,0.478014,0.67284,1
dogs,0.701051,0.486035,1
dogs,0.37807,0.783749,1
dogs,0.311588,0.824357,1
dogs,0.667649,1.016326,1
dogs,0.938954,0.393519,1
dogs,0.528732,0.546125,1
dogs,0.105491,0.466572,1
dogs,0.443665,0.811234,1
dogs,0.282007,0.322804,1
dogs,0.407747,0.930574,1
dogs,0.807479,0.628664,1
dogs,0.580953,0.416967,1
dogs,0.578288,0.91339,1
dogs,0.532889,0.77326,1
dogs,0.392903,1.453738,1
dogs,0.113774,0.942992,1
dogs,0.585422,0.745731,1
dogs,0.401731,0.360649,1
dogs,0.410248,0.594228,1
dogs,0.70323,0.601447,1
dogs,0.263452,1.04645,1
dogs,0.435618,0.197328,1
dogs,0.669908,0.313313,1
dogs,0.226112,0.135988,1
dogs,0.390462,0.904002,1
dogs,0.144298,0.932667,1
dogs,0.473083,0.843977,1
dogs,0.615682,0.713893,1
dogs,0.473538,0.929808,1
dogs,0.814474,0.70629,1
dogs,0.518641,0.701356,1
dogs,0.432231,0.618254,1
dogs,0.688918,0.739062,1
dogs,0.718599,0.511058,1
dogs,0.525684,0.582646,1
dogs,0.700791,0.919387,1
dogs,0.443367,0.925286,1
dogs,0.702932,0.788511,1
dogs,0.221111,0.246575,1
dogs,0.615331,1.229169,1
dogs,0.592815,0.98332,1
dogs,0.235767,0.46388,1
dogs,0.764698,0.356283,1
dogs,0.233758,0.201328,1
dogs,0.546221,0.552948,1
dogs,0.348725,1.332091,1
dogs,0.145536,0.615853,1
dogs,0.768414,0.617596,1
dogs,0.164063,0.669519,1
dogs,0.591899,0.724299,1
dogs,0.438918,0.841376,1
dogs,0.27471,0.73592,1
dogs,0.498218,0.864217,1
dogs,-0.063767,0.653315,1
dogs,0.890915,0.407867,1
dogs,0.574605,0.630703,1
dogs,0.460507,0.744508,1
dogs,0.176385,0.922918,1
dogs,0.46075,0.415009,1
dogs,0.545663,0.789547,1
dogs,0.380669,0.375678,1
dogs,0.574094,0.374013,1
dogs,0.526275,0.709687,1
dogs,0.537294,1.00698,1
dogs,0.613664,0.527164,1
dogs,0.363337,0.741467,1
dogs,0.202128,0.967432,1
dogs,0.214268,0.611081,1
dogs,0.442107,0.488447,1
dogs,0.1279,0.489731,1
dogs,0.676532,0.072354,1
dogs,0.412921,0.340763,1
dogs,0.360216,0.3803,1
dogs,0.579096,0.566945,1
dogs,0.369242,0.892672,1
dogs,0.901413,0.646388,1
dogs,-0.0112,0.816956,1
dogs,0.590875,0.532075,1
dogs,0.788863,0.579455,1
dogs,-0.002378,0.489633,1
dogs,0.399634,0.113456,1
dogs,0.03921,0.052422,1
dogs,0.564111,0.989485,1
dogs,0.193615,1.051255,1
dogs,0.561078,0.515015,1
dogs,-0.010178,0.713317,1
dogs,-0.126171,0.831658,1
dogs,0.274785,0.530891,1
dogs,0.087645,0.711949,1
dogs,0.23656,0.742645,1
dogs,-0.035471,0.567153,1
dogs,-0.061368,0.636486,1
dogs,0.620176,0.733198,1
dogs,-0.045088,0.894985,1
dogs,-0.061616,0.741354,1
dogs,0.002059,0.703056,1
dogs,0.602667,0.733734,1
dogs,0.135593,0.486648,1
dogs,0.28351,0.338127,1
dogs,0.061652,0.41697,1
dogs,0.195849,0.757773,1
dogs,0.636196,0.487525,1
dogs,0.141952,0.609115,1
dogs,0.386023,0.293664,1
dogs,-0.197731,1.061272,1
dogs,-0.235756,0.761172,1
dogs,-0.326355,0.545259,1
dogs,-0.139621,0.574696,1
dogs,0.007676,1.147768,1
dogs,0.325577,0.410352,1
dogs,-0.074285,0.798136,1
dogs,0.347304,0.625855,1
dogs,0.155431,0.379936,1
dogs,-0.162716,0.692442,1
dogs,-0.147663,0.584569,1
dogs,-0.402802,0.662978,1
dogs,-0.632341,0.653427,1
dogs,-0.495388,0.521406,1
dogs,-0.325498,0.704847,1
dogs,-0.219854,0.3985,1
dogs,-0.559881,0.49603,1
dogs,-0.302642,0.708985,1
dogs,-0.189076,0.945528,1
dogs,0.082214,1.247605,1
dogs,-0.096028,0.668701,1
dogs,-0.242646,0.475228,1
dogs,0.127113,0.544206,1
dogs,0.165808,0.516403,1
dogs,-0.292208,0.520765,1
dogs,-0.272678,0.686596,1
dogs,-0.635565,0.438262,1
dogs,-0.542477,0.83734,1
dogs,-0.035874,0.281284,1
dogs,-0.092848,0.597518,1
dogs,-0.65521,0.25066,1
dogs,-0.255326,0.420372,1
dogs,-0.328991,0.230181,1
dogs,0.207146,0.860402,1
dogs,-0.385382,0.576725,1
dogs,-0.25274,0.620856,1
dogs,-0.024995,0.592648,1
dogs,-0.077819,0.30639,1
dogs,0.170295,1.004711,1
dogs,0.021273,0.382409,1
dogs,-0.019099,0.248791,1
dogs,-0.071999,0.828753,1
dogs,-0.379441,0.901351,1
dogs,-0.235939,0.719899,1
dogs,-0.285759,0.592296,1
dogs,-0.342354,0.348896,1
dogs,-0.129372,0.758351,1
dogs,-0.419536,0.880062,1
dogs,-0.357001,0.387476,1
dogs,-0.462042,0.731809,1
dogs,-0.516548,0.87851,1
dogs,-0.134328,0.592165,1
dogs,-0.14544,0.257419,1
dogs,0.143738,0.706292,1
dogs,-0.322264,0.671706,1
dogs,0.101718,0.742973,1
dogs,-0.410691,0.585919,1
dogs,0.000218,0.918205,1
dogs,-0.07263,0.370667,1
dogs,-0.133535,0.665228,1
dogs,-0.110757,0.50078,1
dogs,-0.225369,0.731041,1
dogs,0.052659,0.325165,1
dogs,-0.805879,0.801115,1
dogs,-0.562129,0.729063,1
dogs,-0.396995,0.583625,1
dogs,-0.239127,0.482558,1
dogs,-0.114344,0.715837,1
dogs,-0.383767,0.501386,1
dogs,-0.556738,0.738493,1
dogs,-0.311966,0.91394,1
dogs,-0.137465,1.056295,1
dogs,-0.130613,0.779258,1
dogs,-0.366338,0.633847,1
dogs,0.074644,0.735071,1
dogs,-0.519572,0.214259,1
dogs,-0.412597,1.0964,1
dogs,-0.639272,0.784237,1
dogs,0.017134,0.359635,1
dogs,-0.172157,0.777427,1
dogs,-0.50618,0.623596,1
dogs,-0.045568,0.768649,1
dogs,-0.423039,0.554742,1
dogs,-0.199704,0.469939,1
dogs,-0.254528,0.395588,1
dogs,0.207635,0.793498,1
dogs,-0.332908,0.609093,1
dogs,-0.262384,0.523533,1
dogs,-0.117229,0.625933,1
dogs,-0.158324,0.387932,1
dogs,-0.134134,0.783293,1
dogs,-0.456514,0.58598,1
dogs,-0.875947,0.461207,1
dogs,-0.618848,0.408804,1
dogs,-0.609941,0.357792,1
dogs,-0.248106,0.594669,1
dogs,-0.337485,0.394348,1
dogs,0.079915,0.485884,1
dogs,-0.31311,0.632627,1
dogs,-0.504411,0.520821,1
dogs,0.073763,0.534701,1
dogs,-0.476082,0.637261,1
dogs,-0.348371,0.551443,1
dogs,-0.663121,0.893283,1
dogs,-0.684668,0.75918,1
dogs,-0.402421,0.413219,1
dogs,-0.538852,0.743555,1
dogs,-0.541227,0.802627,1
dogs,0.090575,0.884838,1
dogs,-0.142842,0.576928,1
dogs,-0.225918,0.864634,1
dogs,-0.491278,0.977977,1
dogs,-0.263149,0.530222,1
dogs,-0.429563,0.69567,1
dogs,0.028141,0.508103,1
dogs,-0.160477,0.824873,1
dogs,-0.23478,0.635625,1
dogs,-0.151811,0.520435,1
dogs,-0.272026,0.51213,1
dogs,-0.095964,0.771142,1
dogs,-0.183825,0.52836,1
dogs,-0.334057,0.45694,1
dogs,-0.778114,0.572745,1
dogs,-0.03369,0.719912,1
dogs,-0.356222,0.862452,1
dogs,-0.391052,0.520542,1
dogs,-0.290432,0.823774,1
dogs,-0.283849,0.851406,1
dogs,0.099452,0.615357,1
dogs,-0.421012,0.909508,1
dogs,-0.147925,0.783123,1
dogs,-0.423934,0.318413,1
dogs,-0.627248,0.47652,1
dogs,-0.02674,0.64786,1
dogs,-0.3773,0.634292,1
dogs,-0.530459,0.739548,1
dogs,-0.475721,0.484204,1
dogs,-0.518299,0.497927,1
dogs,-0.253272,0.561875,1
dogs,-0.364315,0.82383,1
dogs,-0.391049,0.749858,1
dogs,-0.443839,0.219881,1
dogs,-0.363107,0.276593,1
dogs,-0.510596,0.482974,1
dogs,-0.229561,0.55772,1
dogs,-0.483268,0.223053,1
dogs,-0.75893,0.655703,1
dogs,-0.242497,0.539351,1
dogs,-0.47845,0.865116,1
dogs,-0.69782,0.958724,1
dogs,-0.553457,0.874038,1
dogs,-0.913076,0.384732,1
dogs,-1.045143,0.83076,1
dogs,-0.263422,0.63126,1
dogs,-0.914938,0.469356,1
dogs,-0.802853,0.759072,1
dogs,-0.919146,0.940243,1
dogs,-0.259965,0.626124,1
dogs,-0.742848,0.61346,1
dogs,-0.329925,0.663948,1
dogs,-0.471994,0.637818,1
dogs,-0.411766,0.834362,1
dogs,-0.663717,0.664853,1
dogs,-0.509658,0.515566,1
dogs,-0.23517,0.336524,1
dogs,-0.645977,0.717635,1
dogs,-0.754621,0.810733,1
dogs,-0.429057,0.742873,1
dogs,-0.557835,0.960925,1
dogs,-0.972347,0.55509,1
dogs,-0.215332,0.801346,1
dogs,-0.54867,0.508762,1
dogs,-0.448472,0.517139,1
dogs,-0.539972,0.895278,1
dogs,-0.447619,0.454457,1
dogs,-0.507505,0.514002,1
dogs,-0.743017,0.907955,1
dogs,-1.004013,0.284889,1
dogs,-0.812111,0.463335,1
dogs,-0.629685,0.748746,1
dogs,-0.611843,0.403951,1
dogs,-0.657044,0.493207,1
dogs,-0.698793,0.656335,1
dogs,-0.521681,0.933892,1
dogs,-0.307131,0.542643,1
dogs,-0.322459,1.070771,1
dogs,-0.558419,0.882496,1
dogs,-0.824863,0.699522,1
dogs,-0.791411,0.653385,1
dogs,-0.54825,0.892431,1
dogs,-0.561445,0.667781,1
dogs,-0.305918,0.573189,1
dogs,-0.529531,0.486804,1
dogs,-0.900907,0.994669,1
dogs,-0.175053,0.676511,1
dogs,-1.028165,1.012838,1
dogs,-0.786131,0.43704,1
dogs,-0.936676,0.977646,1
dogs,-0.810847,0.854642,1
dogs,-0.945502,0.673731,1
dogs,-0.550229,0.631886,1
dogs,-0.584554,0.728937,1
dogs,-0.948756,0.392646,1
dogs,-0.334113,0.676581,1
dogs,-0.821964,0.703406,1
dogs,-0.557581,0.401288,1
dogs,-0.709538,0.634474,1
dogs,-0.792819,0.192664,1
dogs,-0.591219,0.476646,1
dogs,-0.633535,0.50961,1
dogs,-0.388144,0.823554,1
dogs,-0.300871,0.223944,1
dogs,-0.436804,0.596044,1
dogs,-1.309109,0.595751,1
dogs,-0.736958,0.852382,1
dogs,-0.343776,0.552521,1
dogs,-0.638544,0.602823,1
dogs,-0.679077,0.471185,1
dogs,-0.630337,0.705935,1
dogs,-0.630565,0.599139,1
dogs,-0.483364,0.723409,1
dogs,-0.856479,0.658892,1
dogs,-0.82818,0.706839,1
dogs,-0.651168,0.400899,1
dogs,-0.45617,0.81297,1
dogs,-0.511675,0.478544,1
dogs,-0.22196,1.132127,1
dogs,-0.738792,0.888308,1
dogs,-0.719055,0.754709,1
dogs,-0.776016,0.812367,1
dogs,-0.619043,0.784726,1
dogs,-1.139961,0.816303,1
dogs,-0.478501,0.64145,1
dogs,-0.932172,0.559045,1
dogs,-0.831654,0.858,1
dogs,-0.470408,0.849036,1
dogs,-0.636843,0.791779,1
dogs,-0.846933,0.547049,1
dogs,-0.35874,0.76254,1
dogs,-0.738129,0.944626,1
dogs,-0.672735,0.901282,1
dogs,-0.659282,0.490106,1
dogs,-0.884929,0.786249,1
dogs,-0.940497,0.583905,1
dogs,-0.767755,0.796504,1
dogs,-0.548625,0.759846,1
dogs,-0.945177,0.658109,1
dogs,-0.705418,0.382794,1
dogs,-0.775768,0.769502,1
dogs,-0.558902,0.546406,1
